customer_id,recency_score,frequency_score,monetary_score,rfm_score,customer_segmentation
327162,1,1,1,111,Lost
179901,1,1,1,111,Lost
189750,1,1,1,111,Lost
388808,1,1,1,111,Lost
417821,1,1,1,111,Lost
440414,1,1,1,111,Lost
433823,1,1,1,111,Lost
379914,1,1,1,111,Lost
298273,1,1,1,111,Lost
266708,1,1,1,111,Lost
413078,1,1,1,111,Lost
434141,1,1,1,111,Lost
161578,1,1,1,111,Lost
433718,1,1,1,111,Lost
419831,1,1,1,111,Lost
143790,1,1,1,111,Lost
252913,1,1,1,111,Lost
331901,1,1,1,111,Lost
297073,1,1,1,111,Lost
413371,1,1,1,111,Lost
414208,1,1,1,111,Lost
414000,1,1,1,111,Lost
412473,1,1,1,111,Lost
334715,1,1,1,111,Lost
440867,1,1,1,111,Lost
108204,1,1,1,111,Lost
345881,1,1,1,111,Lost
333164,1,1,1,111,Lost
287358,1,1,1,111,Lost
257943,1,1,1,111,Lost
441094,1,1,1,111,Lost
161154,1,1,1,111,Lost
160561,1,1,1,111,Lost
111100,1,1,1,111,Lost
296418,1,1,1,111,Lost
288825,1,1,1,111,Lost
182877,1,1,1,111,Lost
121381,1,1,1,111,Lost
210036,1,1,1,111,Lost
332631,1,1,1,111,Lost
371861,1,1,1,111,Lost
259344,1,1,1,111,Lost
318780,1,1,1,111,Lost
177743,1,1,1,111,Lost
138947,1,1,1,111,Lost
415129,1,1,1,111,Lost
371862,1,1,1,111,Lost
342982,1,1,1,111,Lost
239512,1,1,1,111,Lost
225376,1,1,1,111,Lost
116710,1,1,1,111,Lost
421335,1,1,1,111,Lost
214898,1,1,1,111,Lost
294872,1,1,1,111,Lost
266780,1,1,1,111,Lost
298472,1,1,1,111,Lost
365981,1,1,1,111,Lost
403353,1,1,1,111,Lost
400405,1,1,1,111,Lost
92806,1,1,1,111,Lost
121769,1,1,1,111,Lost
108537,1,1,1,111,Lost
413358,1,1,1,111,Lost
169229,1,1,1,111,Lost
160256,1,1,1,111,Lost
126268,1,1,1,111,Lost
413548,1,1,1,111,Lost
65670,1,1,1,111,Lost
182357,1,1,1,111,Lost
431043,1,1,1,111,Lost
240232,1,1,1,111,Lost
396840,1,1,1,111,Lost
440678,1,1,1,111,Lost
425113,1,1,1,111,Lost
387907,1,1,1,111,Lost
32759,1,1,1,111,Lost
441067,1,1,1,111,Lost
325116,1,1,1,111,Lost
391968,1,1,1,111,Lost
132517,1,1,1,111,Lost
393420,1,1,1,111,Lost
191677,1,1,1,111,Lost
128459,1,1,1,111,Lost
58714,1,1,1,111,Lost
407748,1,1,1,111,Lost
431568,1,1,1,111,Lost
259014,1,1,1,111,Lost
285713,1,1,1,111,Lost
413605,1,1,1,111,Lost
200536,1,1,1,111,Lost
375126,1,1,1,111,Lost
167894,1,1,1,111,Lost
251600,1,1,1,111,Lost
270325,1,1,1,111,Lost
425195,1,1,1,111,Lost
145042,1,1,1,111,Lost
349288,1,1,1,111,Lost
329537,1,1,1,111,Lost
333662,1,1,1,111,Lost
399727,1,1,1,111,Lost
190146,1,1,1,111,Lost
274875,1,1,1,111,Lost
137905,1,1,1,111,Lost
414629,1,1,1,111,Lost
320091,1,1,1,111,Lost
390721,1,1,1,111,Lost
142479,1,1,1,111,Lost
416471,1,1,1,111,Lost
415153,1,1,1,111,Lost
343028,1,1,1,111,Lost
305761,1,1,1,111,Lost
396675,1,1,1,111,Lost
440403,1,1,1,111,Lost
199092,1,1,1,111,Lost
433776,1,1,1,111,Lost
169573,1,1,1,111,Lost
431530,1,1,1,111,Lost
283932,1,1,1,111,Lost
298971,1,1,1,111,Lost
430671,1,1,1,111,Lost
2493,1,1,1,111,Lost
337343,1,1,1,111,Lost
374746,1,1,1,111,Lost
415909,1,1,1,111,Lost
386373,1,1,1,111,Lost
187595,1,1,1,111,Lost
426471,1,1,1,111,Lost
249301,1,1,1,111,Lost
434255,1,1,1,111,Lost
431322,1,1,1,111,Lost
414800,1,1,1,111,Lost
394207,1,1,1,111,Lost
431118,1,1,1,111,Lost
392052,1,1,1,111,Lost
440965,1,1,1,111,Lost
391066,1,1,1,111,Lost
143993,1,1,1,111,Lost
106459,1,1,1,111,Lost
41956,1,1,1,111,Lost
433980,1,1,1,111,Lost
400039,1,1,1,111,Lost
426620,1,1,1,111,Lost
440400,1,1,1,111,Lost
426593,1,1,1,111,Lost
417825,1,1,1,111,Lost
395698,1,1,1,111,Lost
433802,1,1,1,111,Lost
295844,1,1,1,111,Lost
361034,1,1,1,111,Lost
181469,1,1,1,111,Lost
206730,1,1,1,111,Lost
155011,1,1,1,111,Lost
214097,1,1,1,111,Lost
200657,1,1,1,111,Lost
281922,1,1,1,111,Lost
209054,1,1,1,111,Lost
17727,1,1,1,111,Lost
181731,1,1,1,111,Lost
359917,1,1,1,111,Lost
371248,1,1,1,111,Lost
299269,1,1,1,111,Lost
390012,1,1,1,111,Lost
97241,1,1,1,111,Lost
433851,1,1,1,111,Lost
165236,1,1,1,111,Lost
429530,1,1,1,111,Lost
184985,1,1,1,111,Lost
390776,1,1,1,111,Lost
120007,1,1,1,111,Lost
292970,1,1,1,111,Lost
206606,1,1,1,111,Lost
161899,1,1,1,111,Lost
176312,1,1,1,111,Lost
348384,1,1,1,111,Lost
297642,1,1,1,111,Lost
173705,1,1,1,111,Lost
312947,1,1,1,111,Lost
303318,1,1,1,111,Lost
309013,1,1,1,111,Lost
381115,1,1,1,111,Lost
144355,1,1,1,111,Lost
424476,1,1,1,111,Lost
384180,1,1,1,111,Lost
392720,1,1,1,111,Lost
385467,1,1,1,111,Lost
141472,1,1,1,111,Lost
271230,1,1,1,111,Lost
280651,1,1,1,111,Lost
167138,1,1,1,111,Lost
417061,1,1,1,111,Lost
421116,1,1,1,111,Lost
235402,1,1,1,111,Lost
335108,1,1,1,111,Lost
440849,1,1,1,111,Lost
191694,1,1,1,111,Lost
433669,1,1,1,111,Lost
428868,1,1,1,111,Lost
239679,1,1,1,111,Lost
408493,1,1,1,111,Lost
331104,1,1,1,111,Lost
179512,1,1,1,111,Lost
212874,1,1,1,111,Lost
422006,1,1,1,111,Lost
231216,1,1,1,111,Lost
359698,1,1,1,111,Lost
198701,1,1,1,111,Lost
387060,1,1,1,111,Lost
236426,1,1,1,111,Lost
374460,1,1,1,111,Lost
332974,1,1,1,111,Lost
154140,1,1,1,111,Lost
116779,1,1,1,111,Lost
290020,1,1,1,111,Lost
33134,1,1,1,111,Lost
88648,1,1,1,111,Lost
301341,1,1,1,111,Lost
413293,1,1,1,111,Lost
418789,1,1,1,111,Lost
403840,1,1,1,111,Lost
440443,1,1,1,111,Lost
386539,1,1,1,111,Lost
404018,1,1,1,111,Lost
141491,1,1,1,111,Lost
349072,1,1,1,111,Lost
400560,1,1,1,111,Lost
406672,1,1,1,111,Lost
431471,1,1,1,111,Lost
228472,1,1,1,111,Lost
304442,1,1,1,111,Lost
433848,1,1,1,111,Lost
401100,1,1,1,111,Lost
357317,1,1,1,111,Lost
267170,1,1,1,111,Lost
205493,1,1,1,111,Lost
416587,1,1,1,111,Lost
291473,1,1,1,111,Lost
310734,1,1,1,111,Lost
236749,1,1,1,111,Lost
424649,1,1,1,111,Lost
346780,1,1,1,111,Lost
314838,1,1,1,111,Lost
420766,1,1,1,111,Lost
363528,1,1,1,111,Lost
367184,1,1,1,111,Lost
251667,1,1,1,111,Lost
349029,1,1,1,111,Lost
265903,1,1,1,111,Lost
278477,1,1,1,111,Lost
257255,1,1,1,111,Lost
178487,1,1,1,111,Lost
109580,1,1,1,111,Lost
34411,1,1,1,111,Lost
306314,1,1,1,111,Lost
408564,1,1,1,111,Lost
126923,1,1,1,111,Lost
415114,1,1,1,111,Lost
434295,1,1,1,111,Lost
348838,1,1,1,111,Lost
267116,1,1,1,111,Lost
171769,1,1,1,111,Lost
416427,1,1,1,111,Lost
368242,1,1,1,111,Lost
339969,1,1,1,111,Lost
434586,1,1,1,111,Lost
429617,1,1,1,111,Lost
430750,1,1,1,111,Lost
80716,1,1,1,111,Lost
236404,1,1,1,111,Lost
170329,1,1,1,111,Lost
400900,1,1,1,111,Lost
191474,1,1,1,111,Lost
302678,1,1,1,111,Lost
349990,1,1,1,111,Lost
90153,1,1,1,111,Lost
430541,1,1,1,111,Lost
367803,1,1,1,111,Lost
432173,1,1,1,111,Lost
430755,1,1,1,111,Lost
362066,1,1,1,111,Lost
331984,1,1,1,111,Lost
264000,1,1,1,111,Lost
433829,1,1,1,111,Lost
265834,1,1,1,111,Lost
337546,1,1,1,111,Lost
430721,1,1,1,111,Lost
272558,1,1,1,111,Lost
431309,1,1,1,111,Lost
182851,1,1,1,111,Lost
374789,1,1,1,111,Lost
189487,1,1,1,111,Lost
359042,1,1,1,111,Lost
370905,1,1,1,111,Lost
159148,1,1,1,111,Lost
378490,1,1,1,111,Lost
182846,1,1,1,111,Lost
278156,1,1,1,111,Lost
141770,1,1,1,111,Lost
440928,1,1,1,111,Lost
394669,1,1,1,111,Lost
269307,1,1,1,111,Lost
403762,1,1,1,111,Lost
270197,1,1,1,111,Lost
430414,1,1,1,111,Lost
253943,1,1,1,111,Lost
108213,1,1,1,111,Lost
116449,1,1,1,111,Lost
291739,1,1,1,111,Lost
419433,1,1,1,111,Lost
302467,1,1,1,111,Lost
386927,1,1,1,111,Lost
389690,1,1,1,111,Lost
426555,1,1,1,111,Lost
430764,1,1,1,111,Lost
340258,1,1,1,111,Lost
440442,1,1,1,111,Lost
22844,1,1,1,111,Lost
426586,1,1,1,111,Lost
370257,1,1,1,111,Lost
232699,1,1,1,111,Lost
189649,1,1,1,111,Lost
275324,1,1,1,111,Lost
160712,1,1,1,111,Lost
371865,1,1,1,111,Lost
390510,1,1,1,111,Lost
370392,1,1,1,111,Lost
415225,1,1,1,111,Lost
383068,1,1,1,111,Lost
417233,1,1,1,111,Lost
401108,1,1,1,111,Lost
302133,1,1,1,111,Lost
440486,1,1,1,111,Lost
415945,1,1,1,111,Lost
306570,1,1,1,111,Lost
430596,1,1,1,111,Lost
413339,1,1,1,111,Lost
377283,1,1,1,111,Lost
269162,1,1,1,111,Lost
391939,1,1,1,111,Lost
379921,1,1,1,111,Lost
433837,1,1,1,111,Lost
145777,1,1,1,111,Lost
428744,1,1,1,111,Lost
416619,1,1,1,111,Lost
440656,1,1,1,111,Lost
333358,1,1,1,111,Lost
380512,1,1,1,111,Lost
380351,1,1,1,111,Lost
434350,1,1,1,111,Lost
189643,1,1,1,111,Lost
185585,1,1,1,111,Lost
191436,1,1,1,111,Lost
116843,1,1,1,111,Lost
404318,1,1,1,111,Lost
430146,1,1,1,111,Lost
134816,1,1,1,111,Lost
357314,1,1,1,111,Lost
425093,1,1,1,111,Lost
425511,1,1,1,111,Lost
219758,1,1,1,111,Lost
146257,1,1,1,111,Lost
416988,1,1,1,111,Lost
177335,1,1,1,111,Lost
178158,1,1,1,111,Lost
309618,1,1,1,111,Lost
264083,1,1,1,111,Lost
413352,1,1,1,111,Lost
305980,1,1,1,111,Lost
97909,1,1,1,111,Lost
345496,1,1,1,111,Lost
415760,1,1,1,111,Lost
433764,1,1,1,111,Lost
308857,1,1,1,111,Lost
89003,1,1,1,111,Lost
380719,1,1,1,111,Lost
430537,1,1,1,111,Lost
426139,1,1,1,111,Lost
357833,1,1,1,111,Lost
247315,1,1,1,111,Lost
441018,1,1,1,111,Lost
356530,1,1,1,111,Lost
431472,1,1,1,111,Lost
333282,1,1,1,111,Lost
135225,1,1,1,111,Lost
286207,1,1,1,111,Lost
180540,1,1,1,111,Lost
404235,1,1,1,111,Lost
225758,1,1,1,111,Lost
233625,1,1,1,111,Lost
175253,1,1,1,111,Lost
415863,1,1,1,111,Lost
440508,1,1,1,111,Lost
348015,1,1,1,111,Lost
199805,1,1,1,111,Lost
288064,1,1,1,111,Lost
432148,1,1,1,111,Lost
185122,1,1,1,111,Lost
428912,1,1,1,111,Lost
35441,1,1,1,111,Lost
333787,1,1,1,111,Lost
100629,1,1,1,111,Lost
400848,1,1,1,111,Lost
385466,1,1,1,111,Lost
431647,1,1,1,111,Lost
344771,1,1,1,111,Lost
396542,1,1,1,111,Lost
433855,1,1,1,111,Lost
238519,1,1,1,111,Lost
379955,1,1,1,111,Lost
149206,1,1,1,111,Lost
343728,1,1,1,111,Lost
250018,1,1,1,111,Lost
375769,1,1,1,111,Lost
388572,1,1,1,111,Lost
288469,1,1,1,111,Lost
101116,1,1,1,111,Lost
251791,1,1,1,111,Lost
126270,1,1,1,111,Lost
134937,1,1,1,111,Lost
404327,1,1,1,111,Lost
369660,1,1,1,111,Lost
170440,1,1,1,111,Lost
35556,1,1,1,111,Lost
433974,1,1,1,111,Lost
440847,1,1,1,111,Lost
440986,1,1,1,111,Lost
390113,1,1,1,111,Lost
345984,1,1,1,111,Lost
289886,1,1,1,111,Lost
341070,1,1,1,111,Lost
377442,1,1,1,111,Lost
440938,1,1,1,111,Lost
420038,1,1,1,111,Lost
440482,1,1,1,111,Lost
128423,1,1,1,111,Lost
148772,1,1,1,111,Lost
319964,1,1,1,111,Lost
390507,1,1,1,111,Lost
421933,1,1,1,111,Lost
390833,1,1,1,111,Lost
179553,1,1,1,111,Lost
235454,1,1,1,111,Lost
129117,1,1,1,111,Lost
416080,1,1,1,111,Lost
298992,1,1,1,111,Lost
421989,1,1,1,111,Lost
429674,1,1,1,111,Lost
393472,1,1,1,111,Lost
378661,1,1,1,111,Lost
431281,1,1,1,111,Lost
287429,1,1,1,111,Lost
384593,1,1,1,111,Lost
180106,1,1,1,111,Lost
366298,1,1,1,111,Lost
414377,1,1,1,111,Lost
357954,1,1,1,111,Lost
358034,1,1,1,111,Lost
405839,1,1,1,111,Lost
422045,1,1,1,111,Lost
433963,1,1,1,111,Lost
417218,1,1,1,111,Lost
417359,1,1,1,111,Lost
292826,1,1,1,111,Lost
135634,1,1,1,111,Lost
134759,1,1,1,111,Lost
106335,1,1,1,111,Lost
330173,1,1,1,111,Lost
405578,1,1,1,111,Lost
287618,1,1,1,111,Lost
440521,1,1,1,111,Lost
240529,1,1,1,111,Lost
170739,1,1,1,111,Lost
178118,1,1,1,111,Lost
259581,1,1,1,111,Lost
359027,1,1,1,111,Lost
440711,1,1,1,111,Lost
314466,1,1,1,111,Lost
425224,1,1,1,111,Lost
398585,1,1,1,111,Lost
102962,1,1,1,111,Lost
173159,1,1,1,111,Lost
391082,1,1,1,111,Lost
308878,1,1,1,111,Lost
190587,1,1,1,111,Lost
178429,1,1,1,111,Lost
143455,1,1,1,111,Lost
187190,1,1,1,111,Lost
358854,1,1,1,111,Lost
214995,1,1,1,111,Lost
292367,1,1,1,111,Lost
414326,1,1,1,111,Lost
441009,1,1,1,111,Lost
416026,1,1,1,111,Lost
441175,1,1,1,111,Lost
333470,1,1,1,111,Lost
420589,1,1,1,111,Lost
266516,1,1,1,111,Lost
358099,1,1,1,111,Lost
431574,1,1,1,111,Lost
433752,1,1,1,111,Lost
421958,1,1,1,111,Lost
415502,1,1,1,111,Lost
197574,1,1,1,111,Lost
301029,1,1,1,111,Lost
180199,1,1,1,111,Lost
195693,1,1,1,111,Lost
139315,1,1,1,111,Lost
130957,1,1,1,111,Lost
298787,1,1,1,111,Lost
211464,1,1,1,111,Lost
408772,1,1,1,111,Lost
128861,1,1,1,111,Lost
413318,1,1,1,111,Lost
415303,1,1,1,111,Lost
395594,1,1,1,111,Lost
378572,1,1,1,111,Lost
193220,1,1,1,111,Lost
404069,1,1,1,111,Lost
367940,1,1,1,111,Lost
232391,1,1,1,111,Lost
344424,1,1,1,111,Lost
332825,1,1,1,111,Lost
111459,1,1,1,111,Lost
146324,1,1,1,111,Lost
254675,1,1,1,111,Lost
419384,1,1,1,111,Lost
416725,1,1,1,111,Lost
239981,1,1,1,111,Lost
367685,1,1,1,111,Lost
434211,1,1,1,111,Lost
414298,1,1,1,111,Lost
415174,1,1,1,111,Lost
425063,1,1,1,111,Lost
419564,1,1,1,111,Lost
369074,1,1,1,111,Lost
92445,1,1,1,111,Lost
408373,1,1,1,111,Lost
368902,1,1,1,111,Lost
290526,1,1,1,111,Lost
106195,1,1,1,111,Lost
379081,1,1,1,111,Lost
152773,1,1,1,111,Lost
412594,1,1,1,111,Lost
416451,1,1,1,111,Lost
194139,1,1,1,111,Lost
248858,1,1,1,111,Lost
161657,1,1,1,111,Lost
400950,1,1,1,111,Lost
286322,1,1,1,111,Lost
305966,1,1,1,111,Lost
405780,1,1,1,111,Lost
278725,1,1,1,111,Lost
283097,1,1,1,111,Lost
377726,1,1,1,111,Lost
363540,1,1,1,111,Lost
142730,1,1,1,111,Lost
394051,1,1,1,111,Lost
433353,1,1,1,111,Lost
396385,1,1,1,111,Lost
366561,1,1,1,111,Lost
304743,1,1,1,111,Lost
24958,1,1,1,111,Lost
317919,1,1,1,111,Lost
354293,1,1,1,111,Lost
375259,1,1,1,111,Lost
431637,1,1,1,111,Lost
181338,1,1,1,111,Lost
428662,1,1,1,111,Lost
98419,1,1,1,111,Lost
389811,1,1,1,111,Lost
271515,1,1,1,111,Lost
384274,1,1,1,111,Lost
431531,1,1,1,111,Lost
49321,1,1,1,111,Lost
242872,1,1,1,111,Lost
380805,1,1,1,111,Lost
431354,1,1,1,111,Lost
417699,1,1,1,111,Lost
425805,1,1,1,111,Lost
263425,1,1,1,111,Lost
440885,1,1,1,111,Lost
345909,1,1,1,111,Lost
367809,1,1,1,111,Lost
102364,1,1,1,111,Lost
176370,1,1,1,111,Lost
134950,1,1,1,111,Lost
282607,1,1,1,111,Lost
292987,1,1,1,111,Lost
332604,1,1,1,111,Lost
247116,1,1,1,111,Lost
194074,1,1,1,111,Lost
227456,1,1,1,111,Lost
158052,1,1,1,111,Lost
433329,1,1,1,111,Lost
431373,1,1,1,111,Lost
294655,1,1,1,111,Lost
433979,1,1,1,111,Lost
377621,1,1,1,111,Lost
404734,1,1,1,111,Lost
324776,1,1,1,111,Lost
416142,1,1,1,111,Lost
333408,1,1,1,111,Lost
190399,1,1,1,111,Lost
267910,1,1,1,111,Lost
320562,1,1,1,111,Lost
284020,1,1,1,111,Lost
167155,1,1,1,111,Lost
377498,1,1,1,111,Lost
279155,1,1,1,111,Lost
203420,1,1,1,111,Lost
358030,1,1,1,111,Lost
402632,1,1,1,111,Lost
433926,1,1,1,111,Lost
441050,1,1,1,111,Lost
295216,1,1,1,111,Lost
415291,1,1,1,111,Lost
310881,1,1,1,111,Lost
431512,1,1,1,111,Lost
333818,1,1,1,111,Lost
234526,1,1,1,111,Lost
415195,1,1,1,111,Lost
139914,1,1,1,111,Lost
390650,1,1,1,111,Lost
180609,1,1,1,111,Lost
416087,1,1,1,111,Lost
384459,1,1,1,111,Lost
118024,1,1,1,111,Lost
198681,1,1,1,111,Lost
144611,1,1,1,111,Lost
420764,1,1,1,111,Lost
427929,1,1,1,111,Lost
272296,1,1,1,111,Lost
375232,1,1,1,111,Lost
164664,1,1,1,111,Lost
332470,1,1,1,111,Lost
337126,1,1,1,111,Lost
414563,1,1,1,111,Lost
415166,1,1,1,111,Lost
189654,1,1,1,111,Lost
179656,1,1,1,111,Lost
286335,1,1,1,111,Lost
237577,1,1,1,111,Lost
431425,1,1,1,111,Lost
428664,1,1,1,111,Lost
146859,1,1,1,111,Lost
430487,1,1,1,111,Lost
251635,1,1,1,111,Lost
440790,1,1,1,111,Lost
367162,1,1,1,111,Lost
388931,1,1,1,111,Lost
441010,1,1,1,111,Lost
402160,1,1,1,111,Lost
433895,1,1,1,111,Lost
414358,1,1,1,111,Lost
181945,1,1,1,111,Lost
158124,1,1,1,111,Lost
416600,1,1,1,111,Lost
365606,1,1,1,111,Lost
240193,1,1,1,111,Lost
191359,1,1,1,111,Lost
217413,1,1,1,111,Lost
431692,1,1,1,111,Lost
321222,1,1,1,111,Lost
164100,1,1,1,111,Lost
238915,1,1,1,111,Lost
433972,1,1,1,111,Lost
336399,1,1,1,111,Lost
374490,1,1,1,111,Lost
391090,1,1,1,111,Lost
363565,1,1,1,111,Lost
430983,1,1,1,111,Lost
393458,1,1,1,111,Lost
389338,1,1,1,111,Lost
440937,1,1,1,111,Lost
178474,1,1,1,111,Lost
180200,1,1,1,111,Lost
273830,1,1,1,111,Lost
342870,1,1,1,111,Lost
430317,1,1,1,111,Lost
141924,1,1,1,111,Lost
361014,1,1,1,111,Lost
283256,1,1,1,111,Lost
440512,1,1,1,111,Lost
188811,1,1,1,111,Lost
431470,1,1,1,111,Lost
430676,1,1,1,111,Lost
184688,1,1,1,111,Lost
431485,1,1,1,111,Lost
331022,1,1,1,111,Lost
414884,1,1,1,111,Lost
339338,1,1,1,111,Lost
404311,1,1,1,111,Lost
433762,1,1,1,111,Lost
404652,1,1,1,111,Lost
232619,1,1,1,111,Lost
265351,1,1,1,111,Lost
271867,1,1,1,111,Lost
111327,1,1,1,111,Lost
430342,1,1,1,111,Lost
389982,1,1,1,111,Lost
433971,1,1,1,111,Lost
196089,1,1,1,111,Lost
326659,1,1,1,111,Lost
191887,1,1,1,111,Lost
440868,1,1,1,111,Lost
419614,1,1,1,111,Lost
433841,1,1,1,111,Lost
386244,1,1,1,111,Lost
440490,1,1,1,111,Lost
403454,1,1,1,111,Lost
201486,1,1,1,111,Lost
240460,1,1,1,111,Lost
128392,1,1,1,111,Lost
193098,1,1,1,111,Lost
177165,1,1,1,111,Lost
265203,1,1,1,111,Lost
342932,1,1,1,111,Lost
417159,1,1,1,111,Lost
182037,1,1,1,111,Lost
421361,1,1,1,111,Lost
285868,1,1,1,111,Lost
441019,1,1,1,111,Lost
417716,1,1,1,111,Lost
430935,1,1,1,111,Lost
244099,1,1,1,111,Lost
400781,1,1,1,111,Lost
147959,1,1,1,111,Lost
357402,1,1,1,111,Lost
391683,1,1,1,111,Lost
258325,1,1,1,111,Lost
213428,1,1,1,111,Lost
179478,1,1,1,111,Lost
138743,1,1,1,111,Lost
387511,1,1,1,111,Lost
116467,1,1,1,111,Lost
141036,1,1,1,111,Lost
421163,1,1,1,111,Lost
382992,1,1,1,111,Lost
430526,1,1,1,111,Lost
254867,1,1,1,111,Lost
430613,1,1,1,111,Lost
263968,1,1,1,111,Lost
366354,1,1,1,111,Lost
260396,1,1,1,111,Lost
399415,1,1,1,111,Lost
431483,1,1,1,111,Lost
433768,1,1,1,111,Lost
303558,1,1,1,111,Lost
234299,1,1,1,111,Lost
312300,1,1,1,111,Lost
316306,1,1,1,111,Lost
342243,1,1,1,111,Lost
430685,1,1,1,111,Lost
420467,1,1,1,111,Lost
115680,1,1,1,111,Lost
390158,1,1,1,111,Lost
374915,1,1,1,111,Lost
414330,1,1,1,111,Lost
366102,1,1,1,111,Lost
336727,1,1,1,111,Lost
402570,1,1,1,111,Lost
269235,1,1,1,111,Lost
394705,1,1,1,111,Lost
415880,1,1,1,111,Lost
313883,1,1,1,111,Lost
396741,1,1,1,111,Lost
428630,1,1,1,111,Lost
302802,1,1,1,111,Lost
146685,1,1,1,111,Lost
241150,1,1,1,111,Lost
432979,1,1,1,111,Lost
237426,1,1,1,111,Lost
430662,1,1,1,111,Lost
387025,1,1,1,111,Lost
216479,1,1,1,111,Lost
208035,1,1,1,111,Lost
233665,1,1,1,111,Lost
274166,1,1,1,111,Lost
343127,1,1,1,111,Lost
184753,1,1,1,111,Lost
257239,1,1,1,111,Lost
32163,1,1,1,111,Lost
194677,1,1,1,111,Lost
433824,1,1,1,111,Lost
405078,1,1,1,111,Lost
424590,1,1,1,111,Lost
13890,1,1,1,111,Lost
368777,1,1,1,111,Lost
364181,1,1,1,111,Lost
414415,1,1,1,111,Lost
364637,1,1,1,111,Lost
408612,1,1,1,111,Lost
399178,1,1,1,111,Lost
357973,1,1,1,111,Lost
243390,1,1,1,111,Lost
339285,1,1,1,111,Lost
409206,1,1,1,111,Lost
117891,1,1,1,111,Lost
429050,1,1,1,111,Lost
293895,1,1,1,111,Lost
415101,1,1,1,111,Lost
384110,1,1,1,111,Lost
204387,1,1,1,111,Lost
417710,1,1,1,111,Lost
266619,1,1,1,111,Lost
359956,1,1,1,111,Lost
428663,1,1,1,111,Lost
375181,1,1,1,111,Lost
302967,1,1,1,111,Lost
413685,1,1,1,111,Lost
430070,1,1,1,111,Lost
244961,1,1,1,111,Lost
283571,1,1,1,111,Lost
106899,1,1,1,111,Lost
277604,1,1,1,111,Lost
296900,1,1,1,111,Lost
60130,1,1,1,111,Lost
175245,1,1,1,111,Lost
195981,1,1,1,111,Lost
219076,1,1,1,111,Lost
226169,1,1,1,111,Lost
405309,1,1,1,111,Lost
285929,1,1,1,111,Lost
429638,1,1,1,111,Lost
296716,1,1,1,111,Lost
310712,1,1,1,111,Lost
397229,1,1,1,111,Lost
440608,1,1,1,111,Lost
242166,1,1,1,111,Lost
314685,1,1,1,111,Lost
117015,1,1,1,111,Lost
433858,1,1,1,111,Lost
334873,1,1,1,111,Lost
320182,1,1,1,111,Lost
199978,1,1,1,111,Lost
139075,1,1,1,111,Lost
214346,1,1,1,111,Lost
143373,1,1,1,111,Lost
415483,1,1,1,111,Lost
440886,1,1,1,111,Lost
173137,1,1,1,111,Lost
362083,1,1,1,111,Lost
229720,1,1,1,111,Lost
434146,1,1,1,111,Lost
428661,1,1,1,111,Lost
430620,1,1,1,111,Lost
105569,1,1,1,111,Lost
434754,1,1,1,111,Lost
433822,1,1,1,111,Lost
433811,1,1,1,111,Lost
360123,1,1,1,111,Lost
261576,1,1,1,111,Lost
9205,1,1,1,111,Lost
133929,1,1,1,111,Lost
333190,1,1,1,111,Lost
414157,1,1,1,111,Lost
273186,1,1,1,111,Lost
440821,1,1,1,111,Lost
176871,1,1,1,111,Lost
381996,1,1,1,111,Lost
168984,1,1,1,111,Lost
148582,1,1,1,111,Lost
189651,1,1,1,111,Lost
102966,1,1,1,111,Lost
418531,1,1,1,111,Lost
332215,1,1,1,111,Lost
404511,1,1,1,111,Lost
307264,1,1,1,111,Lost
134740,1,1,1,111,Lost
441099,1,1,1,111,Lost
395972,1,1,1,111,Lost
420013,1,1,1,111,Lost
189799,1,1,1,111,Lost
396631,1,1,1,111,Lost
326885,1,1,1,111,Lost
433697,1,1,1,111,Lost
388033,1,1,1,111,Lost
440387,1,1,1,111,Lost
318424,1,1,1,111,Lost
391972,1,1,1,111,Lost
333568,1,1,1,111,Lost
430442,1,1,1,111,Lost
433773,1,1,1,111,Lost
283038,1,1,1,111,Lost
293312,1,1,1,111,Lost
395520,1,1,1,111,Lost
237694,1,1,1,111,Lost
353722,1,1,1,111,Lost
201885,1,1,1,111,Lost
251640,1,1,1,111,Lost
393466,1,1,1,111,Lost
119083,1,1,1,111,Lost
153268,1,1,1,111,Lost
420740,1,1,1,111,Lost
391528,1,1,1,111,Lost
333588,1,1,1,111,Lost
419636,1,1,1,111,Lost
388848,1,1,1,111,Lost
28195,1,1,1,111,Lost
415477,1,1,1,111,Lost
176403,1,1,1,111,Lost
218541,1,1,1,111,Lost
331270,1,1,1,111,Lost
433868,1,1,1,111,Lost
244506,1,1,1,111,Lost
302031,1,1,1,111,Lost
416094,1,1,1,111,Lost
407933,1,1,1,111,Lost
397570,1,1,1,111,Lost
440796,1,1,1,111,Lost
433667,1,1,1,111,Lost
397749,1,1,1,111,Lost
394716,1,1,1,111,Lost
131456,1,1,1,111,Lost
222422,1,1,1,111,Lost
412310,1,1,1,111,Lost
440875,1,1,1,111,Lost
137852,1,1,1,111,Lost
145955,1,1,1,111,Lost
348022,1,1,1,111,Lost
142578,1,1,1,111,Lost
433796,1,1,1,111,Lost
425362,1,1,1,111,Lost
386554,1,1,1,111,Lost
155973,1,1,1,111,Lost
189636,1,1,1,111,Lost
306186,1,1,1,111,Lost
249202,1,1,1,111,Lost
284925,1,1,1,111,Lost
150575,1,1,1,111,Lost
416121,1,1,1,111,Lost
